sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {m},rkt.dynamics._SBII[1] {m},rkt.dynamics._SBII[2] {m},rkt.dynamics._VBII[0] {m/s},rkt.dynamics._VBII[1] {m/s},rkt.dynamics._VBII[2] {m/s},rkt.dynamics.thtbdx {degree}
                93.5,   120.9167514833759,   22.13873167517845,   46010.98590646684,   1535.219539625432,   5203737.854812517,  -2899169.351695942,   2397264.384800266,   1421.929484492654,  -202.1204533773101,   542.3678625294185,   86.77922414954837
   93.59999999999999,   120.9168299007804,   22.13873140462489,   46155.79041772708,   1539.034397815111,   5203880.212726721,  -2899189.639878574,   2397318.695030437,   1425.262816717897,  -203.6603465177047,   543.8522264326724,   86.77782749515785
                93.7,   120.9169085622993,   22.13873113333571,   46300.99087209441,   1542.858767071298,   5204022.904354289,  -2899210.082224065,   2397373.153864183,   1428.603834554345,  -205.2037407666301,    545.339970844583,   86.77644102534111
                93.8,   120.9169874693989,   22.13873086128257,   46446.58817854058,   1546.692669781642,   5204165.930464785,  -2899230.679083046,   2397427.761639973,   1431.952557956457,  -206.7506470981967,   546.8311041287797,   86.77506403013504
   93.90000000000001,   120.9170666217106,   22.13873058843648,   46592.58324846625,   1550.536128598802,   5204309.291829766,  -2899251.430807247,    2397482.51869712,   1435.309007136979,  -208.3010764341203,   548.3256347080719,   86.77369592311672
                  94,   120.9171460206964,    22.1387303147676,    46738.9769957317,   1554.389166429029,   5204452.989222828,  -2899272.337749493,   2397537.425375775,   1438.673202553227,  -209.8550396839731,   549.8235710538524,   86.77233623181949
   94.09999999999999,   120.9172256659899,   22.13873004024522,   46885.77033668198,   1558.251806422066,   5204597.023419626,  -2899293.400263707,   2397592.482016933,    1442.04516489317,  -211.4125477805978,    551.324921681196,   86.77098458859128
                94.2,   120.9173055590557,    22.1387297648379,   47032.96419014968,   1562.124071962024,   5204741.395197888,  -2899314.618704901,   2397647.688962446,   1445.424915061245,  -212.9736117118571,   552.8296951483492,   86.76964072247107
                94.3,   120.9173856995226,   22.13872948851326,   47180.55947750527,   1566.005986659148,   5204886.105337439,  -2899335.993429205,   2397703.046555024,   1448.812474163806,  -214.5382425495148,   554.3379000604317,   86.76830445216837
   94.40000000000001,   120.9174660888571,   22.13872921123805,   47328.55712265335,   1569.897574342138,   5205031.154620231,   -2899357.52479386,   2397758.555138239,   1452.207863493868,  -216.1064514754591,   555.8495450772537,   86.76697567986797
                94.5,   120.9175467266921,   22.13872893297811,   47476.95805196837,   1573.798855276705,   5205176.543830258,  -2899379.213157188,   2397814.215056493,    1455.61110122551,  -217.6782481720072,   557.3646374969348,   86.76565436502582
   94.59999999999999,   120.9176276144902,   22.13872865369846,   47625.76319364831,   1577.709846168075,   5205322.273753039,  -2899401.058878328,   2397870.026654793,   1459.022202407494,  -219.2536407801692,   558.8831833060619,   86.76434041025135
                94.7,    120.917708751883,   22.13872837336336,   47774.97347821668,   1581.630572510945,   5205468.345176016,  -2899423.062317455,   2397925.990278939,   1462.441189705771,  -220.8326411873033,   560.4051919276882,   86.76303384091297
                94.8,   120.9177901403356,   22.13872809193627,   47924.58983897697,   1585.561060203009,   5205614.758888936,  -2899445.223835954,   2397982.106275693,   1465.868086089276,  -222.4152616203955,   561.9306729618726,   86.76173489006594
   94.90000000000001,   120.9178717794782,   22.13872780937983,   48074.61321200989,   1589.501335266291,   5205761.515683838,  -2899467.543796459,   2398038.374992773,   1469.302914576524,  -224.0015145922494,   563.4596360793144,    86.7604438917067
                  95,   120.9179536707775,   22.13872752565592,    48225.0445362106,    1593.45142386217,   5205908.616355077,  -2899490.022562864,   2398094.796778881,   1472.745698233503,  -225.5914128463665,   564.9920910889537,   86.75916118410977
   95.09999999999999,   120.9180358138618,   22.13872724072581,   48375.88475328311,   1597.411352309618,   5206056.061699299,  -2899512.660500342,   2398151.371983706,    1476.19646017366,  -227.1849692898775,   566.5280480145317,   86.75788707525518
                95.2,   120.9181182101944,   22.13872695455035,   48527.13480777014,   1601.381147095017,   5206203.852515466,  -2899535.457975359,   2398208.100957962,   1479.655223550948,  -228.7821969552324,    568.067517154506,   86.75662184687738
                95.3,   120.9182008594063,   22.13872666709008,   48678.79564708937,   1605.360834877198,   5206351.989604864,  -2899558.415355694,   2398264.984053409,   1483.122011550563,   -230.383108982491,   569.6105091265342,   86.75536576075791
   95.40000000000001,   120.9182837629598,    22.1387263783056,   48830.86822153535,   1609.350442492883,   5206500.473771092,  -2899581.533010441,   2398322.021622898,   1486.596847383792,  -231.9877186003394,   571.1570349030269,   86.75411905039059
                95.5,   120.9183669204813,   22.13872608815778,   48983.35348429438,   1613.349996966538,   5206649.305820072,  -2899604.811310015,   2398379.214020388,   1490.079754291845,  -233.5960390942712,   572.7071058411524,    86.7528819003368
   95.59999999999999,   120.9184503329732,   22.13872579660805,    49136.2523914827,   1617.359525524032,    5206798.48656005,  -2899628.250626161,   2398436.561601002,   1493.570755558685,  -235.2080837623794,    574.260733705528,   86.75165442272034
                95.7,   120.9185340014389,   22.13872550361883,   49289.56590214372,   1621.379055608485,   5206948.016801606,  -2899651.851331948,   2398494.064721062,   1497.069874532093,  -236.8238658659572,   575.8179306782901,   86.75043663825355
                95.8,   120.9186179255036,   22.13872520915371,    49443.2949782908,   1625.408614896093,   5207097.897357662,  -2899675.613801768,    2398551.72373813,   1500.577134726309,  -238.4433986250203,    577.378709139128,   86.74922846499641
   95.90000000000001,   120.9187021066266,   22.13872491317785,   49597.44058490358,   1629.448231311126,   5207248.129043493,  -2899699.538411313,   2398609.539011039,   1504.092559502707,  -240.0666949800804,   578.9430826367081,   86.74802971814145
                  96,   120.9187865444338,   22.13872461565871,   49752.00368996803,   1633.497933038074,   5207398.712676723,  -2899723.625537569,   2398667.510899995,   1507.616172510419,  -241.6937677911651,   580.5110646969664,   86.74684011153811
   96.09999999999999,   120.9188712403818,   22.13872431656563,   49906.98526446894,   1637.557748533143,   5207549.649077353,  -2899747.875558799,    2398725.63976652,   1511.147997801055,  -243.3246298562746,   582.0826685515598,   86.74565925372767
                96.2,   120.9189561940976,   22.13872401587011,   50062.38628243469,   1641.627706532385,   5207700.939067811,   -2899772.28885453,   2398783.925973506,   1514.688059506143,  -244.9592936989278,   583.6579080889894,   86.74448667913931
                96.3,   120.9190414070422,   22.13872371354611,   50218.20772094559,   1645.707836051033,   5207852.583472936,  -2899796.865805528,   2398842.369885246,   1518.236381948462,  -246.5977716363066,   585.2367975373952,   86.74332188576352
   96.40000000000001,     120.91912687884,   22.13872340957024,   50374.45056015253,   1649.798166379842,   5208004.583120027,  -2899821.606793789,   2398900.971867456,   1521.792989698606,   -248.240075830469,   586.8193512880706,   86.74216435855456
                96.5,    120.919212610952,    22.1387231039217,    50531.1157832928,   1653.898727080799,   5208156.938838839,  -2899846.512202521,   2398959.732287288,   1525.357907599714,  -249.8862183241811,   588.4055838060577,   86.74101358676755
   96.59999999999999,   120.9192986030092,   22.13872279658245,    50688.2043767143,   1658.009547981543,   5208309.651461633,  -2899871.582416129,   2399018.651513339,   1528.931160776325,  -251.5362110743708,   589.9955095790747,   86.73986908358637
                96.7,   120.9193848564729,   22.13872248753694,   50845.71732989978,   1662.130659167403,   5208462.721823206,  -2899896.817820211,   2399077.729915645,   1532.512774634292,  -253.1900659909386,   591.5891430802905,   86.73873040711167
                96.8,   120.9194713709744,   22.13872217677219,   51003.65563547984,   1666.262090971991,   5208616.150760906,  -2899922.218801564,   2399136.967865692,   1536.102774855351,  -254.8477949802141,   593.1864987386073,   86.73759717770213
   96.90000000000001,   120.9195581479819,   22.13872186427752,   51162.02028925531,   1670.403873967427,   5208769.939114655,  -2899947.785748178,   2399196.365736392,   1539.701187389249,  -256.5094099887714,   594.7875909135441,   86.73646908848281
                  97,   120.9196451871293,   22.13872155004454,   51320.81229021586,   1674.556038955635,   5208924.087726987,  -2899973.519049244,   2399255.923902094,   1543.308038444791,  -258.1749230433218,   596.3924338772688,    86.7353459089337
   97.09999999999999,   120.9197324898864,    22.1387212340668,   51480.03264055587,   1678.718615953418,   5209078.597443057,  -2899999.419095162,   2399315.642738552,   1546.923353612928,  -259.8443458506545,   598.0010414079039,   86.73422747852932
                97.2,    120.919820055892,   22.13872091633991,   51639.68234537914,   1682.891632176831,   5209233.469110413,   -2900025.48627741,   2399375.522622822,   1550.547156146427,   -261.517688886228,   599.6134259809681,    86.7331136108874
                97.3,   120.9199078866166,   22.13872059686098,   51799.76241287868,   1687.075119809549,    5209388.70357915,  -2900051.720988624,   2399435.563933281,   1554.179473649395,  -263.1949647609068,   601.2296018093242,   86.73200417551627
   97.40000000000001,   120.9199959817034,   22.13872027562877,   51960.27385462727,   1691.269111504726,   5209544.301702153,  -2900078.123622735,   2399495.767049743,   1557.820334169364,  -264.8761864157258,    602.849583103693,   86.73089923588313
                97.5,   120.9200843426314,   22.13871995264332,    52121.2176856054,   1695.473640070636,   5209700.264335127,  -2900104.694574977,   2399556.132353436,   1561.469765909756,  -266.5613670575128,   604.4733839603971,   86.72979895854068
   97.59999999999999,   120.9201729690403,    22.1387196279058,   52282.59492420685,   1699.688738482445,     5209856.5923366,  -2900131.434241926,   2399616.660226989,   1565.127797248839,  -268.2505201259168,   606.1010183585072,   86.72870351509381
                97.7,    120.920261862412,   22.13871930141836,    52444.4065922834,   1703.914439899537,   5210013.286567954,  -2900158.343021506,   2399677.351054428,   1568.794456768502,  -269.9436592433762,   607.7325001551835,   86.72761304729917
                97.8,   120.9203510223957,   22.13871897318391,   52606.65371512342,   1708.150777674544,   5210170.347893427,  -2900185.421313006,   2399738.205221151,   1572.469773268473,  -271.6407981911673,   609.3678430842986,   86.72652767445233
   97.90000000000001,   120.9204404504714,   22.13871864320588,   52769.33732151892,   1712.397785356557,   5210327.777180165,  -2900212.669517109,   2399799.223113926,   1576.153775769458,  -273.3419509066152,   611.0070607581283,    86.7254475057568
                  98,   120.9205301462901,   22.13871831148821,   52932.45844374783,    1716.65549669338,   5210485.575298213,  -2900240.088035891,   2399860.405120882,   1579.846493514061,  -275.0471314822864,   612.6501666712314,   86.72437264099155
   98.09999999999999,   120.9206201113369,   22.13871797803492,    53096.0181176234,   1720.923945636171,    5210643.74312056,  -2900267.677272853,   2399921.751631488,   1583.547955970204,   -276.756354156914,   614.2971742083212,   86.72330316230503
                98.2,   120.9207103452639,   22.13871764285006,   53260.01738249511,   1725.203166345629,   5210802.281523153,  -2900295.437632917,   2399983.263036542,   1587.258192836718,  -278.4696332990565,    615.948096654246,   86.72223912537642
                98.3,   120.9208008495605,   22.13871730593764,   53424.45728128124,   1729.493193198978,   5210961.191384917,   -2900323.36952245,   2400044.939728179,   1590.977234049078,  -280.1869833885785,   617.6029472069823,   86.72118055466798
   98.40000000000001,   120.9208916238822,   22.13871696730129,   53589.33886047825,   1733.794060795989,    5211120.47358778,  -2900351.473349273,   2400106.782099837,   1594.705109782486,  -281.9084189991631,   619.2617389944799,   86.72012744302242
                98.5,   120.9209826697172,   22.13871662694427,   53754.66317019798,   1738.105803964352,   5211280.129016704,  -2900379.749522661,   2400168.790546281,   1598.441850452257,  -283.6339547833383,   620.9244850956475,   86.71907975405392
